Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.12;2.01;2.64;2.41;1.59;2.21;2.55;2.59;3.38;2.89;3.54;2.68;3.07
Price/Earnings;14.57;16.35;23.41;21.60;15.27;23.61;24.60;7.26;19.88;16.99;20.08;17.11;25.84
Price/Cash Flow;5.15;5.79;7.54;7.92;4.72;6.25;9.65;9.15;10.29;9.04;11.57;8.79;17.36
Price/Book;2.22;1.99;2.59;2.25;1.54;2.40;2.74;2.24;3.02;2.45;2.87;2.46;4.27
Price/Forward Earnings;14.45;12.44;16.81;18.98;13.91;22.27;21.37;15.80;19.61;16.86;20.49;19.77;—
PEG Ratio;1.03;1.04;1.40;1.90;1.39;2.23;2.14;—;1.96;1.69;2.05;2.00;—
Earnings Yield %;6.86;6.12;4.27;4.63;6.55;4.24;4.07;13.77;5.03;5.89;4.98;6.70;—
Enterprise Value (Bil);1.00;1.03;1.31;1.26;0.98;1.28;1.45;1.55;2.16;1.87;2.18;1.63;—
Enterprise Value/EBIT;11.43;12.51;16.38;15.54;12.03;16.42;15.99;14.26;15.61;13.53;16.10;14.79;—
Enterprise Value/EBITDA;6.50;6.64;8.39;7.80;5.93;7.98;8.59;8.17;9.58;8.02;9.49;8.30;—
