Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.20;4.24;4.89;4.63;3.75;1.86;1.61;0.90;1.73;2.25;2.58;1.71;3.07
Price/Earnings;30.92;30.29;33.48;35.24;38.65;28.01;—;21.21;—;—;25.77;57.90;25.84
Price/Cash Flow;20.34;20.95;22.80;27.48;26.21;12.83;11.12;15.32;20.95;15.36;12.91;41.09;17.36
Price/Book;5.58;5.20;5.82;5.99;3.77;2.30;2.07;1.14;2.35;2.72;2.70;2.17;4.27
Price/Forward Earnings;24.15;25.19;26.74;27.70;23.15;16.67;15.11;8.64;20.92;26.60;28.25;18.79;—
PEG Ratio;1.46;1.69;1.71;1.92;1.66;1.67;1.34;1.01;3.46;2.09;2.08;1.94;—
Earnings Yield %;3.23;3.30;2.99;2.84;2.59;3.57;-0.81;4.72;-7.95;-5.15;-0.18;-1.78;—
Enterprise Value (Bil);8.01;9.35;11.27;12.76;11.08;9.53;8.53;6.11;8.93;8.69;8.69;8.48;—
Enterprise Value/EBIT;19.96;19.93;21.74;23.16;23.53;18.32;118.82;39.75;—;—;73.88;35.15;—
Enterprise Value/EBITDA;17.23;17.14;18.64;19.51;19.16;12.51;27.96;14.62;—;—;25.07;145.54;—
