Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.84;1.04;1.36;1.32;1.54;1.78;2.03;2.10;2.75;4.14;4.31;2.52;3.01
Price/Earnings;20.90;24.75;29.36;26.66;28.85;30.16;32.66;25.54;33.24;46.80;42.84;33.42;25.53
Price/Cash Flow;24.50;17.08;57.30;33.02;22.09;21.41;41.15;54.25;27.98;34.27;40.91;34.61;17.03
Price/Book;4.68;6.96;7.86;10.93;13.21;15.76;24.76;15.76;20.96;25.42;27.80;22.26;4.19
Price/Forward Earnings;18.21;19.19;23.20;22.37;24.75;27.40;—;—;—;—;—;23.57;—
PEG Ratio;1.37;1.54;1.86;1.79;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.78;4.04;3.41;3.75;3.47;3.32;3.06;3.92;3.01;2.14;2.33;3.07;—
Enterprise Value (Bil);1.68;2.18;2.87;3.14;3.82;4.67;5.74;6.42;9.20;15.43;18.91;8.25;—
Enterprise Value/EBIT;13.71;15.03;17.74;17.18;18.21;18.54;20.72;21.03;26.94;37.15;33.92;24.84;—
Enterprise Value/EBITDA;12.58;13.81;16.33;15.81;16.86;17.11;19.02;19.29;24.85;34.68;32.22;22.94;—
