Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.82;0.73;0.79;1.04;1.11;1.50;1.57;1.45;1.76;1.46;1.82;1.52;3.07
Price/Earnings;19.61;17.70;19.16;19.58;20.24;14.57;22.18;21.54;25.47;18.15;20.29;20.01;25.84
Price/Cash Flow;9.53;10.43;7.17;13.46;9.42;6.58;10.44;11.16;8.79;8.01;11.32;8.87;17.36
Price/Book;1.65;1.54;1.59;1.91;1.62;1.74;1.87;1.87;2.28;1.66;1.99;1.87;4.27
Price/Forward Earnings;15.43;12.29;11.90;19.76;15.90;18.83;20.53;18.15;23.09;19.12;22.47;19.96;—
PEG Ratio;1.70;2.01;3.92;5.79;3.25;11.78;6.02;2.72;3.93;5.39;3.52;5.83;—
Earnings Yield %;5.10;5.65;5.22;5.11;4.94;6.86;4.51;4.64;3.93;5.51;4.93;5.16;—
Enterprise Value (Bil);3.22;3.27;3.68;4.64;4.14;4.15;4.21;4.48;6.11;4.46;4.66;4.61;—
Enterprise Value/EBIT;11.16;11.24;12.88;13.40;13.32;9.42;11.92;13.15;17.92;12.87;12.63;12.84;—
Enterprise Value/EBITDA;7.10;7.28;8.20;8.87;8.17;6.45;7.38;7.62;9.96;7.02;7.04;7.56;—
