Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.49;0.42;0.53;0.49;0.41;0.55;0.81;0.36;0.35;0.56;0.51;0.52;3.07
Price/Earnings;11.53;5.86;7.35;16.93;9.24;8.15;15.96;7.39;9.86;—;62.83;14.55;25.84
Price/Cash Flow;—;8.09;8.31;9.71;4.53;7.92;10.23;5.59;6.19;5.19;6.84;7.34;17.36
Price/Book;3.87;2.28;2.73;2.30;1.80;1.91;2.56;1.50;1.53;2.28;1.85;1.97;4.27
Price/Forward Earnings;9.63;9.30;10.92;13.33;9.54;12.36;13.16;—;—;—;—;11.81;—
PEG Ratio;0.64;0.62;0.73;0.89;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.67;17.06;13.60;5.91;10.82;12.26;6.27;13.53;10.14;-9.29;1.59;6.13;—
Enterprise Value (Bil);0.60;0.96;1.17;1.11;0.90;1.07;1.68;1.12;1.14;1.15;1.03;1.20;—
Enterprise Value/EBIT;36.13;13.60;10.70;10.04;5.57;4.96;11.79;8.25;8.33;—;28.46;12.89;—
Enterprise Value/EBITDA;18.61;9.97;8.02;7.42;4.51;4.24;9.46;6.37;6.39;—;12.06;13.08;—
