Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.99;1.32;1.97;1.33;1.06;1.40;1.81;1.13;1.51;1.95;1.89;1.52;3.01
Price/Earnings;14.76;22.90;22.76;14.81;14.36;18.20;22.32;9.84;13.88;27.75;26.52;17.47;25.53
Price/Cash Flow;6.80;9.28;10.77;10.18;8.48;9.89;14.28;7.07;8.61;11.92;12.94;10.15;17.03
Price/Book;2.55;3.89;5.65;4.95;3.75;4.61;5.70;3.12;3.49;4.08;3.86;4.17;4.19
Price/Forward Earnings;13.30;15.43;15.85;15.11;12.94;15.24;18.08;9.60;16.23;20.33;18.55;16.01;—
PEG Ratio;2.66;1.64;1.39;3.85;2.46;8.31;4.66;—;—;—;—;5.31;—
Earnings Yield %;6.77;4.37;4.39;6.75;6.96;5.49;4.48;10.16;7.21;3.60;3.77;6.20;—
Enterprise Value (Bil);3.15;4.39;6.62;9.91;8.22;10.39;13.64;10.10;12.61;14.76;14.50;12.11;—
Enterprise Value/EBIT;8.13;9.89;14.69;15.38;11.00;13.61;15.64;9.78;11.45;19.18;19.09;13.58;—
Enterprise Value/EBITDA;5.75;7.14;10.61;9.70;7.37;9.24;10.91;6.95;8.48;12.53;12.39;10.78;—
