Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.60;4.46;4.80;5.27;4.31;4.36;5.17;4.58;4.64;5.17;6.11;5.03;3.07
Price/Earnings;14.09;15.72;16.35;18.74;17.65;18.40;20.29;42.59;17.04;19.66;17.98;25.49;25.84
Price/Cash Flow;10.05;12.26;11.86;13.39;12.52;11.51;13.80;12.00;13.30;14.58;15.56;13.71;17.36
Price/Book;3.05;3.63;3.95;4.15;3.34;3.25;3.50;5.30;10.92;24.06;43.61;9.20;4.27
Price/Forward Earnings;9.95;11.20;12.64;15.06;13.91;14.79;16.03;13.32;13.55;14.95;17.76;14.74;—
PEG Ratio;0.74;0.82;1.37;1.85;2.14;1.64;2.18;1.73;1.74;1.60;2.19;1.79;—
Earnings Yield %;7.10;6.36;6.12;5.34;5.67;5.44;4.93;2.35;5.87;5.09;5.56;4.56;—
Enterprise Value (Bil);112.68;143.81;159.26;185.20;143.08;153.86;184.81;170.69;194.17;222.64;266.13;191.50;—
Enterprise Value/EBIT;8.55;10.07;10.88;12.48;10.86;11.73;13.41;11.37;13.64;15.26;17.18;13.51;—
Enterprise Value/EBITDA;7.05;8.34;9.06;10.46;9.00;10.00;11.17;9.57;11.27;12.73;14.46;11.31;—
