Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.05;1.16;1.77;1.67;2.00;2.03;2.20;2.17;2.87;2.47;2.42;2.40;3.07
Price/Earnings;11.55;14.08;25.23;19.23;19.25;18.48;19.42;49.85;51.27;32.14;32.54;34.77;25.84
Price/Cash Flow;12.21;8.86;16.51;18.74;17.18;15.51;14.79;14.87;15.58;16.83;12.49;16.53;17.36
Price/Book;2.97;3.07;4.73;4.57;5.45;5.56;5.78;5.43;7.85;4.63;4.55;6.03;4.27
Price/Forward Earnings;9.70;11.83;14.81;15.75;17.57;17.18;17.15;16.92;21.28;20.79;21.69;19.98;—
PEG Ratio;0.97;2.32;1.30;1.27;1.74;1.61;1.78;2.44;1.80;2.77;2.02;2.20;—
Earnings Yield %;8.65;7.10;3.96;5.20;5.20;5.41;5.15;2.01;1.95;3.11;3.07;3.40;—
Enterprise Value (Bil);5.33;5.40;8.22;8.03;9.53;10.58;11.96;11.06;15.10;16.98;16.77;13.26;—
Enterprise Value/EBIT;9.54;9.92;17.38;13.73;14.14;13.22;14.47;17.09;39.75;25.32;23.36;21.66;—
Enterprise Value/EBITDA;7.50;7.77;13.12;10.39;11.44;11.14;12.01;13.59;26.99;15.64;13.85;15.88;—
