Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.20;0.22;0.27;0.54;0.60;0.98;0.87;0.44;0.54;0.74;0.93;0.71;1.15
Price/Earnings;359.14;—;—;—;34.61;25.09;13.25;6.40;14.04;26.47;13.30;14.78;18.18
Price/Cash Flow;4.34;4.24;6.57;12.37;13.74;11.16;10.03;4.89;7.18;7.62;10.11;8.18;7.96
Price/Book;0.30;0.37;0.47;0.83;1.18;1.53;1.62;0.79;0.95;1.31;1.55;1.19;1.75
Price/Forward Earnings;13.32;35.09;40.49;12.52;—;13.28;11.57;6.20;11.64;16.42;12.29;12.86;—
PEG Ratio;0.59;0.45;0.52;0.16;—;—;—;—;—;—;—;—;—
Earnings Yield %;0.28;-9.21;-7.75;-0.09;—;3.99;7.55;15.62;7.12;3.78;7.52;7.69;—
Enterprise Value (Bil);1.61;1.51;1.70;2.40;—;3.62;3.86;2.00;2.46;2.84;3.54;2.91;—
Enterprise Value/EBIT;—;—;—;36.39;—;15.96;9.88;5.59;12.28;19.71;10.03;10.90;—
Enterprise Value/EBITDA;8.16;10.12;10.40;9.20;—;9.61;6.99;5.59;7.12;9.79;7.14;6.99;—
