Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.59;3.35;4.36;4.65;3.60;4.51;5.92;5.65;5.79;8.61;8.43;5.80;3.01
Price/Earnings;11.09;12.81;20.96;21.67;19.23;24.97;31.79;54.25;28.20;43.17;33.99;37.91;25.53
Price/Cash Flow;8.51;8.62;14.43;12.36;11.30;12.97;17.26;18.78;21.96;29.08;25.09;19.40;17.03
Price/Book;1.99;2.25;2.66;2.59;1.87;2.34;3.00;2.90;3.01;4.06;3.91;2.93;4.19
Price/Forward Earnings;12.39;9.20;16.86;20.53;15.50;23.15;23.15;21.65;20.24;31.85;26.32;23.28;—
PEG Ratio;0.93;0.92;1.69;2.05;—;1.45;1.45;1.35;1.26;1.99;—;1.42;—
Earnings Yield %;9.01;7.81;4.77;4.62;5.20;4.01;3.15;1.84;3.55;2.32;2.94;3.18;—
Enterprise Value (Bil);2.37;2.55;3.34;3.62;2.71;3.97;5.53;5.24;6.02;8.83;9.04;5.69;—
Enterprise Value/EBIT;5.37;7.62;13.29;13.12;11.01;16.80;21.53;16.75;21.33;36.81;27.64;20.12;—
Enterprise Value/EBITDA;4.89;6.68;10.97;11.00;8.59;12.35;16.21;13.29;16.39;26.69;21.27;15.43;—
