Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.92;1.07;1.50;1.49;1.18;1.59;1.83;1.44;2.15;2.75;3.24;1.92;3.07
Price/Earnings;21.79;21.93;30.94;33.93;—;—;28.13;23.81;25.84;35.38;40.19;28.11;25.84
Price/Cash Flow;12.53;11.64;17.37;18.05;16.86;16.42;18.47;14.86;17.23;18.30;18.89;17.52;17.36
Price/Book;1.34;1.61;2.22;2.29;1.99;2.95;3.12;2.48;3.59;3.99;4.57;3.21;4.27
Price/Forward Earnings;13.05;16.13;21.10;20.53;18.45;21.74;23.20;15.75;23.20;32.68;32.05;23.62;—
PEG Ratio;0.87;1.08;1.41;1.37;1.03;1.81;1.94;1.57;2.90;4.09;4.01;2.53;—
Earnings Yield %;4.59;4.56;3.23;2.95;-0.14;-2.24;3.55;4.20;3.87;2.83;2.49;2.83;—
Enterprise Value (Bil);1.45;1.63;2.27;2.26;2.00;2.50;2.87;2.41;3.55;4.15;4.91;3.07;—
Enterprise Value/EBIT;12.52;13.02;18.36;18.83;70.65;1,134.56;18.26;13.18;18.12;23.94;25.51;78.64;—
Enterprise Value/EBITDA;8.74;9.33;13.08;13.42;24.90;47.09;13.73;10.34;14.67;18.84;20.51;15.71;—
