Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.30;10.24;7.07;7.17;17.69;16.94;9.63;10.27;15.25;129.36;5.27;20.07;3.07
Price/Earnings;2.66;6.96;8.50;10.45;19.43;16.99;9.03;10.06;13.60;87.38;4.71;17.07;25.84
Price/Cash Flow;—;—;—;—;—;14.26;—;—;—;50.37;4.14;—;17.36
Price/Book;0.49;1.06;1.24;1.16;0.95;1.16;1.00;0.93;1.14;0.93;1.05;1.01;4.27
Price/Forward Earnings;10.73;9.75;8.92;10.59;9.23;10.07;9.89;8.80;9.78;9.43;11.26;9.93;—
PEG Ratio;—;1.22;1.12;1.32;—;—;—;—;—;—;—;—;—
Earnings Yield %;37.55;14.36;11.77;9.57;5.15;5.89;11.07;9.94;7.35;1.14;21.24;7.14;—
Enterprise Value (Bil);0.29;0.36;0.68;1.47;1.51;1.69;1.85;2.31;3.14;2.89;3.06;2.35;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;16.18;18.64;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;16.18;18.64;—
