Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.05;0.43;0.61;1.40;1.92;1.75;1.85;1.68;1.99;1.94;2.08;1.84;2.06
Price/Earnings;7.46;7.58;14.92;262.80;91.42;23.45;36.35;25.60;43.85;15.54;20.10;29.25;31.62
Price/Cash Flow;3.39;1.76;2.60;4.76;7.43;5.70;6.49;5.39;5.93;5.07;5.37;5.64;17.41
Price/Book;4.95;2.21;1.84;2.40;2.96;3.49;3.48;3.35;6.60;4.22;4.19;4.14;2.50
Price/Forward Earnings;—;4.30;10.59;51.02;—;28.17;23.09;18.28;18.21;19.27;20.49;22.22;—
PEG Ratio;—;2.92;—;—;—;4.10;19.08;0.96;0.59;2.51;2.67;3.68;—
Earnings Yield %;13.41;13.19;6.70;0.38;—;4.26;2.75;3.91;2.28;6.43;4.98;4.03;—
Enterprise Value (Bil);26.13;17.93;19.64;9.72;—;19.46;18.78;16.32;18.47;17.05;17.55;17.73;—
Enterprise Value/EBIT;9.30;10.78;14.80;9.31;—;17.71;20.24;16.57;23.86;17.57;19.79;19.20;—
Enterprise Value/EBITDA;5.12;4.10;4.66;3.38;—;7.19;7.85;6.81;8.50;6.75;7.20;7.34;—
