Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.08;1.10;1.35;1.49;1.21;1.53;1.65;1.26;1.81;2.61;2.99;1.73;3.07
Price/Earnings;30.88;—;—;21.10;28.00;42.53;22.76;7.24;32.08;66.80;48.39;31.79;25.84
Price/Cash Flow;6.50;11.56;10.99;10.11;8.93;10.47;8.13;6.73;9.92;23.62;17.45;10.71;17.36
Price/Book;2.32;2.32;2.47;2.68;2.59;3.09;4.02;2.15;3.12;3.94;4.50;3.15;4.27
Price/Forward Earnings;12.09;12.90;12.59;10.50;10.54;10.46;—;8.69;15.24;24.81;19.80;15.80;—
PEG Ratio;4.03;1.07;1.05;0.88;—;—;—;—;1.93;2.59;0.69;—;—
Earnings Yield %;3.24;-2.84;-0.36;4.74;3.57;2.35;4.39;13.81;3.12;1.50;2.07;4.71;—
Enterprise Value (Bil);3.87;3.54;3.98;5.09;4.89;8.08;10.92;8.60;12.71;16.06;18.63;11.13;—
Enterprise Value/EBIT;18.37;—;138.28;18.66;21.52;25.05;18.40;10.54;24.38;52.23;40.92;27.40;—
Enterprise Value/EBITDA;9.17;15.63;16.18;9.92;8.41;12.31;10.19;6.55;11.68;17.07;17.37;11.34;—
