Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;2.61;3.18;5.22;1.81;3.20;2.88;3.33;3.18;1.50
Price/Earnings;—;—;—;—;13.37;15.91;22.69;10.56;16.42;15.20;16.72;15.99;24.83
Price/Cash Flow;—;—;—;—;13.52;40.85;6.01;18.74;20.65;7.20;12.04;18.54;11.13
Price/Book;—;—;—;—;1.17;1.33;1.81;1.14;1.68;1.46;1.57;1.51;1.87
Price/Forward Earnings;—;—;—;—;13.83;14.16;14.22;—;12.27;12.02;12.27;13.15;—
PEG Ratio;—;—;—;—;—;—;—;—;—;5.47;—;—;—
Earnings Yield %;—;—;—;—;7.48;6.29;4.41;9.47;6.09;6.58;5.98;6.42;—
Enterprise Value (Bil);—;—;—;—;8.31;8.74;12.89;12.60;20.47;20.39;22.99;15.74;—
Enterprise Value/EBIT;—;—;—;—;9.97;10.71;15.00;10.68;17.00;16.29;18.05;14.76;—
Enterprise Value/EBITDA;—;—;—;—;9.80;10.52;14.74;10.42;16.30;15.34;16.13;14.25;—
