Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.09;0.11;0.23;0.26;0.35;0.37;0.35;0.24;0.32;0.34;0.41;0.33;1.50
Price/Earnings;7.57;17.01;18.34;8.43;8.86;10.79;10.34;6.34;9.81;22.81;459.29;26.74;24.83
Price/Cash Flow;4.51;6.94;28.62;6.48;11.96;16.51;17.65;11.96;5.31;2.57;5.96;12.69;11.13
Price/Book;0.66;0.86;1.68;1.69;2.06;1.99;1.77;1.18;1.43;1.14;1.17;1.51;1.87
Price/Forward Earnings;—;6.72;12.61;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.43;0.80;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;13.22;5.88;5.45;11.86;11.29;9.26;9.67;15.77;10.19;4.38;0.22;10.07;—
Enterprise Value (Mil);101.79;177.64;396.18;467.33;703.97;812.59;877.72;672.61;867.25;496.80;528.85;737.04;—
Enterprise Value/EBIT;2.26;4.48;8.32;5.99;6.68;7.25;7.73;5.59;6.35;7.40;30.90;7.50;—
Enterprise Value/EBITDA;1.96;3.34;7.04;5.18;5.80;6.24;6.52;4.68;5.14;4.51;8.88;5.48;—
