Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.39;0.39;0.37;0.36;0.71;0.78;0.68;0.57;0.73;0.63;0.78;0.67;1.50
Price/Earnings;7.76;8.75;18.08;—;34.43;14.71;13.61;9.60;12.41;12.28;16.70;12.60;24.83
Price/Cash Flow;2.90;10.01;4.32;5.21;7.45;5.72;12.27;12.36;5.43;4.74;5.45;8.43;11.13
Price/Book;0.69;0.62;0.63;0.66;1.37;1.85;1.30;1.10;1.43;1.08;1.14;1.30;1.87
Price/Forward Earnings;6.64;5.23;10.29;—;—;—;—;—;—;12.29;13.42;—;—
PEG Ratio;3.32;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;12.88;11.43;5.53;-9.43;2.90;6.80;7.35;10.42;8.06;8.14;5.99;8.34;—
Enterprise Value (Mil);16.14;23.38;21.22;18.71;61.51;72.85;42.44;39.97;83.06;49.05;47.03;56.74;—
Enterprise Value/EBIT;1.44;2.32;3.42;—;9.58;5.23;3.49;2.97;5.04;3.92;3.80;4.21;—
Enterprise Value/EBITDA;1.41;1.94;2.61;19.12;7.65;4.65;2.97;2.54;3.18;2.41;2.31;3.26;—
