Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.88;0.64;0.71;0.58;0.64;0.38;0.38;0.18;0.16;0.04;0.32;0.23;3.01
Price/Earnings;13.75;9.80;12.05;16.89;14.28;9.69;63.44;10.22;—;—;24.62;22.07;25.53
Price/Cash Flow;7.58;5.60;7.31;7.99;6.85;3.69;4.58;4.35;3.71;—;1.36;4.11;17.03
Price/Book;8.13;4.26;3.71;2.42;2.36;1.38;1.25;0.57;0.57;0.97;33.80;2.21;4.19
Price/Forward Earnings;10.53;8.73;11.17;19.76;11.52;12.66;17.21;—;—;—;10.53;13.54;—
PEG Ratio;0.58;0.48;0.61;1.08;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.27;10.21;8.30;5.92;7.00;10.32;1.58;9.78;-7.19;-836.26;-69.51;-96.81;—
Enterprise Value (Bil);1.94;1.39;1.58;1.22;1.34;0.74;0.60;0.19;1.30;1.10;1.47;0.79;—
Enterprise Value/EBIT;7.69;5.56;6.60;8.38;7.01;4.70;12.75;3.28;—;—;887.02;76.88;—
Enterprise Value/EBITDA;6.06;4.37;5.13;5.51;5.04;3.15;4.35;1.31;18.49;—;14.31;6.04;—
