Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.54;0.33;0.34;0.43;0.39;0.45;0.47;0.23;0.21;0.28;0.39;0.34;3.01
Price/Earnings;13.83;10.90;11.92;20.74;14.60;15.54;14.36;7.99;4.48;2.71;3.75;9.34;25.53
Price/Cash Flow;9.10;6.76;7.59;6.84;6.50;7.08;8.30;4.59;4.15;3.22;5.48;5.79;17.03
Price/Book;3.30;2.60;2.32;3.00;3.00;4.10;4.17;1.95;1.47;1.27;1.79;2.50;4.19
Price/Forward Earnings;11.10;8.30;13.40;16.05;13.04;12.71;12.52;—;—;—;—;12.81;—
PEG Ratio;0.99;0.68;1.10;1.31;—;0.85;0.83;—;—;—;—;0.98;—
Earnings Yield %;7.23;9.17;8.39;4.82;6.85;6.43;6.96;12.52;22.32;36.92;26.66;15.00;—
Enterprise Value (Bil);2.71;2.05;2.14;2.36;2.18;2.54;2.67;1.72;2.83;2.79;3.39;2.47;—
Enterprise Value/EBIT;8.15;7.01;7.82;14.28;9.41;9.91;9.60;7.18;7.95;3.29;3.73;8.04;—
Enterprise Value/EBITDA;6.47;5.18;5.54;8.27;6.14;6.73;6.76;4.77;5.81;2.82;3.25;5.56;—
