Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;0.60;1.11;1.91;1.95;—;3.07
Price/Earnings;—;—;—;—;—;—;—;7.96;20.08;37.32;43.79;—;25.84
Price/Cash Flow;—;—;—;—;—;—;—;6.13;15.70;14.29;18.21;—;17.36
Price/Book;—;—;—;—;—;—;—;1.52;2.54;3.91;4.12;—;4.27
Price/Forward Earnings;—;—;—;—;—;—;—;11.04;18.35;—;19.34;—;—
PEG Ratio;—;—;—;—;—;—;—;1.10;—;—;—;—;—
Earnings Yield %;—;—;—;—;—;—;—;12.57;4.98;2.68;2.28;—;—
Enterprise Value (Bil);—;—;—;—;—;—;—;0.42;0.84;1.46;1.66;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;6.81;14.65;26.25;33.52;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;4.82;9.49;15.38;17.82;—;—
