Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.25;0.27;0.26;0.26;0.26;0.31;0.26;0.22;0.31;0.26;0.33;0.26;3.07
Price/Earnings;70.38;9.96;13.21;69.91;16.84;8.25;121.43;—;—;4.36;3.87;32.28;25.84
Price/Cash Flow;—;3.85;11.52;11.72;9.06;6.15;9.55;4.02;4.10;2.15;2.65;10.09;17.36
Price/Book;0.89;0.90;0.92;0.90;0.88;1.00;0.77;0.69;0.91;0.83;0.84;0.79;4.27
Price/Forward Earnings;12.11;4.25;4.86;—;—;—;—;—;—;—;48.08;—;—
PEG Ratio;1.51;0.53;0.61;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;1.42;10.04;7.57;1.43;5.94;12.12;0.82;-7.77;-5.76;22.94;25.87;4.38;—
Enterprise Value (Mil);633.33;589.42;658.84;638.02;628.91;769.88;734.46;651.40;712.41;599.52;583.55;660.71;—
Enterprise Value/EBIT;45.47;9.49;15.33;44.87;17.76;9.07;48.39;—;—;5.11;3.51;25.90;—
Enterprise Value/EBITDA;17.28;6.92;9.91;17.26;11.11;7.12;16.95;32.41;43.69;4.01;2.94;21.65;—
