Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.72;1.72;2.19;2.45;2.96;2.72;3.24;3.27;3.22;3.62;3.06;3.23;3.01
Price/Earnings;32.15;17.11;21.37;24.18;26.48;24.20;27.29;24.01;24.41;22.46;24.93;25.14;25.53
Price/Cash Flow;13.32;12.55;16.57;16.47;21.64;19.77;20.44;20.78;19.75;15.59;14.10;19.51;17.03
Price/Book;—;171.10;148.71;80.76;137.87;53.23;32.50;29.16;34.90;22.77;30.04;35.33;4.19
Price/Forward Earnings;15.04;15.53;19.61;23.09;26.39;22.27;26.25;24.69;25.00;27.32;23.58;24.37;—
PEG Ratio;1.73;1.77;2.22;3.52;4.45;3.53;3.70;4.52;5.23;4.53;3.49;4.18;—
Earnings Yield %;3.11;5.85;4.68;4.14;3.78;4.13;3.66;4.17;4.10;4.45;4.01;4.03;—
Enterprise Value (Bil);11.07;11.81;14.18;15.52;18.25;17.45;20.91;22.15;22.13;27.64;24.99;22.08;—
Enterprise Value/EBIT;16.57;12.26;14.44;15.98;17.15;16.31;18.42;19.58;19.90;17.81;19.33;18.87;—
Enterprise Value/EBITDA;13.15;10.34;12.18;13.48;14.83;14.13;16.12;17.02;17.13;15.89;16.69;16.42;—
