Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.01;7.50;8.18;9.56;9.22;8.32;11.68;11.98;15.45;32.06;23.95;16.34;3.07
Price/Earnings;16.61;25.82;28.06;37.11;43.09;33.28;48.79;39.80;60.56;143.84;102.46;66.45;25.84
Price/Cash Flow;13.07;26.04;32.16;20.66;23.66;30.67;41.00;38.27;45.10;122.19;79.76;54.67;17.36
Price/Book;3.09;4.67;5.70;7.29;8.61;7.31;10.79;10.88;13.60;9.20;6.89;12.39;4.27
Price/Forward Earnings;13.28;18.05;22.57;26.67;34.13;30.12;41.32;43.29;54.95;131.58;—;57.74;—
PEG Ratio;—;—;—;—;—;—;—;—;—;8.80;—;—;—
Earnings Yield %;6.02;3.87;3.56;2.69;2.32;3.01;2.05;2.51;1.65;0.70;0.98;1.91;—
Enterprise Value (Bil);0.03;0.06;0.07;0.10;0.16;0.16;0.27;0.34;0.50;1.32;1.00;0.54;—
Enterprise Value/EBIT;8.48;15.46;16.68;23.41;27.25;21.88;32.87;32.85;46.96;113.81;79.88;50.83;—
Enterprise Value/EBITDA;7.14;12.93;14.13;18.97;20.34;17.27;26.13;25.98;37.34;113.81;62.81;42.98;—
