Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.22;0.97;2.51;1.51;1.40;1.25;1.33;0.91;0.90;0.45;0.42;0.96;3.07
Price/Earnings;10.60;7.09;26.08;22.80;15.06;17.46;14.45;4.61;15.95;—;4.70;12.74;25.84
Price/Cash Flow;5.40;4.32;14.15;7.35;8.14;7.63;6.87;5.15;4.10;2.14;1.77;5.07;17.36
Price/Book;—;—;8.76;6.97;6.46;5.83;3.37;1.53;2.04;—;0.94;2.78;4.27
Price/Forward Earnings;8.64;9.26;13.91;13.55;10.30;15.29;12.05;14.88;11.04;3.67;—;12.93;—
PEG Ratio;2.88;3.09;4.63;4.51;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.44;14.10;3.83;4.39;6.64;5.73;6.92;21.68;6.27;-108.98;-98.45;-4.63;—
Enterprise Value (Bil);2.06;3.28;5.83;6.30;6.85;7.12;7.30;5.37;14.37;14.43;14.25;9.11;—
Enterprise Value/EBIT;8.53;9.61;17.81;17.83;13.67;15.13;11.91;7.61;34.69;—;12.73;14.45;—
Enterprise Value/EBITDA;7.03;7.65;13.00;11.29;8.94;9.47;8.22;5.46;15.39;—;4.93;8.10;—
