Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.70;2.41;2.48;3.01;3.02;2.41;2.46;1.49;1.36;1.78;1.24;1.87;1.50
Price/Earnings;18.81;40.14;35.04;44.25;42.64;30.34;27.40;19.94;38.65;5.27;17.08;22.52;24.83
Price/Cash Flow;6.71;8.26;8.34;11.61;12.55;8.27;8.57;5.88;3.99;5.53;3.47;6.33;11.13
Price/Book;4.48;4.37;4.63;5.39;5.26;3.85;3.69;2.10;1.89;1.79;1.32;2.61;1.87
Price/Forward Earnings;29.07;27.93;26.60;31.75;33.22;29.50;31.75;20.58;20.16;37.88;15.67;27.81;—
PEG Ratio;29.38;3.21;3.05;1.36;—;—;—;2.37;1.59;5.26;0.57;—;—
Earnings Yield %;5.32;2.49;2.85;2.26;2.35;3.30;3.65;5.01;2.59;18.98;5.85;7.17;—
Enterprise Value (Bil);4.48;8.56;9.68;12.54;14.06;12.11;13.54;10.46;7.90;11.92;18.42;11.86;—
Enterprise Value/EBIT;9.09;21.64;19.48;22.85;22.79;17.79;16.90;12.28;15.34;5.10;22.44;13.82;—
Enterprise Value/EBITDA;5.58;8.80;8.44;10.03;10.17;7.75;7.83;5.90;4.05;2.69;6.30;5.83;—
