Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;1.36;0.89;0.35;0.29;0.23;0.73;1.11;0.52;3.07
Price/Earnings;—;—;—;—;39.44;12.34;—;—;—;—;9.29;—;25.84
Price/Cash Flow;—;—;—;—;13.39;11.82;3.30;3.28;13.96;4.92;7.16;6.79;17.36
Price/Book;—;—;—;—;1.67;1.28;0.71;0.55;0.74;2.41;3.22;1.26;4.27
Price/Forward Earnings;—;—;—;—;20.33;12.61;15.27;20.62;21.37;—;11.63;24.81;—
PEG Ratio;—;—;—;—;—;0.50;1.53;—;—;—;—;—;—
Earnings Yield %;—;—;—;—;2.54;8.10;-55.46;-7.14;-137.43;-0.67;10.76;-37.26;—
Enterprise Value (Bil);—;—;—;—;3.38;3.24;1.83;1.35;1.06;1.76;2.70;1.89;—
Enterprise Value/EBIT;—;—;—;—;19.89;10.57;—;—;—;—;9.49;39.52;—
Enterprise Value/EBITDA;—;—;—;—;14.08;8.27;—;54.88;—;30.09;7.73;11.31;—
