Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.66;0.76;0.87;0.63;0.85;0.82;1.43;1.28;1.30;1.24;1.51;1.21;3.01
Price/Earnings;9.13;19.10;13.31;27.49;12.58;16.06;16.47;13.18;14.93;16.84;20.18;15.23;25.53
Price/Cash Flow;11.89;10.50;9.66;14.07;5.05;8.77;10.53;10.27;9.54;8.66;11.06;9.21;17.03
Price/Book;0.96;1.11;1.22;0.93;1.66;1.79;2.03;1.75;1.88;1.57;1.82;1.77;4.19
Price/Forward Earnings;—;11.57;10.72;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.68;0.63;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;10.95;5.24;7.51;3.64;7.95;6.22;6.07;7.58;6.70;5.94;4.96;6.68;—
Enterprise Value (Mil);380.57;455.41;551.19;434.71;528.15;385.86;464.47;455.87;509.42;381.48;477.36;433.48;—
Enterprise Value/EBIT;6.25;13.24;9.80;13.09;8.30;8.40;9.46;9.64;9.97;10.18;12.50;9.39;—
Enterprise Value/EBITDA;5.26;9.61;9.80;8.87;6.54;8.40;9.46;9.64;9.97;10.18;12.50;7.76;—
