Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.75;1.08;1.55;1.46;1.74;1.70;2.22;0.89;1.00;1.08;1.40;1.36;3.07
Price/Earnings;23.38;25.06;33.02;22.98;24.50;16.75;21.37;10.06;14.12;18.94;21.58;15.98;25.84
Price/Cash Flow;16.67;10.67;17.25;21.84;14.04;12.00;17.17;7.22;7.87;5.58;7.56;9.88;17.36
Price/Book;1.20;1.68;2.50;2.48;2.95;2.61;3.02;1.12;1.26;1.21;1.60;1.84;4.27
Price/Forward Earnings;16.47;18.35;18.66;16.95;16.08;15.02;18.90;9.77;12.80;15.22;16.61;15.28;—
PEG Ratio;0.82;0.75;0.76;0.69;1.45;—;2.53;1.51;1.67;—;—;—;—
Earnings Yield %;4.28;3.99;3.03;4.35;4.08;5.97;4.68;9.94;7.08;5.28;4.63;6.80;—
Enterprise Value (Bil);5.45;7.19;13.12;13.64;17.10;17.42;23.15;11.23;12.76;11.67;15.28;15.36;—
Enterprise Value/EBIT;16.82;18.95;27.12;19.10;21.96;14.39;17.57;9.25;15.20;22.81;18.85;15.34;—
Enterprise Value/EBITDA;8.77;10.90;17.04;12.98;14.96;10.82;13.23;6.55;9.11;10.46;10.73;10.56;—
