Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.35;0.33;0.70;0.72;0.68;0.69;0.53;0.32;0.51;0.38;0.60;0.46;3.07
Price/Earnings;—;—;—;—;—;—;319.00;8.62;—;—;68.65;87.17;25.84
Price/Cash Flow;8.09;14.59;19.31;—;29.25;17.41;17.39;6.83;40.99;16.03;22.42;17.06;17.36
Price/Book;0.68;0.71;1.46;2.61;3.70;3.18;2.19;1.10;2.56;2.16;3.44;2.17;4.27
Price/Forward Earnings;21.93;18.94;84.75;41.49;22.52;17.79;15.75;23.64;46.95;26.67;11.74;47.06;—
PEG Ratio;1.69;0.78;8.47;4.14;2.25;1.78;1.58;1.89;4.69;2.67;1.17;4.12;—
Earnings Yield %;-1.44;-13.96;-1.30;-16.67;-1.95;-1.47;0.31;11.60;-18.42;-5.86;1.46;-4.28;—
Enterprise Value (Mil);203.22;171.73;278.03;448.16;571.11;561.10;550.06;323.66;502.96;393.98;696.11;456.68;—
Enterprise Value/EBIT;—;—;—;—;—;45.11;58.35;61.25;—;—;56.53;-1,715.47;—
Enterprise Value/EBITDA;19.50;—;73.43;—;133.50;25.95;29.00;19.15;—;595.13;29.07;1.94;—
