Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;15.08;16.23;13.65;13.73;10.37;11.82;11.25;10.85;11.38;9.24;9.24;10.68;3.01
Price/Earnings;17.05;21.09;18.39;22.86;18.39;17.33;18.84;20.42;22.70;16.24;19.17;18.93;25.53
Price/Cash Flow;15.70;18.24;16.14;18.36;14.58;16.55;15.83;15.26;14.91;13.25;13.17;14.87;17.03
Price/Book;2.73;3.44;3.87;3.40;2.26;2.45;2.36;2.37;2.48;2.09;2.01;2.30;4.19
Price/Forward Earnings;16.05;20.66;17.64;—;—;—;—;—;—;—;—;—;—
PEG Ratio;3.44;4.59;3.92;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.87;4.74;5.44;4.37;5.44;5.77;5.31;4.90;4.41;6.16;5.22;5.39;—
Enterprise Value (Bil);1.24;1.77;2.24;3.28;3.35;4.06;4.26;4.46;5.09;4.62;4.54;4.40;—
Enterprise Value/EBIT;17.87;22.63;24.06;27.38;21.62;19.79;20.73;22.42;24.61;19.12;21.84;21.21;—
Enterprise Value/EBITDA;15.31;18.59;19.98;21.03;16.15;15.26;15.41;16.21;17.76;14.29;15.58;15.68;—
