Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.19;0.20;0.66;0.73;0.90;1.08;1.55;0.84;0.80;1.28;1.80;1.12;3.01
Price/Earnings;6.89;—;—;12.00;85.54;10.02;46.25;22.08;25.57;60.96;56.61;30.27;25.53
Price/Cash Flow;408.41;15.25;156.40;19.99;19.35;46.22;22.30;15.60;15.45;—;138.92;32.40;17.03
Price/Book;0.67;1.87;5.47;3.42;3.07;3.88;5.89;3.43;3.22;3.17;3.67;3.94;4.19
Price/Forward Earnings;7.07;-21.41;19.12;12.92;9.89;11.47;15.72;8.36;10.99;15.41;16.95;13.44;—
PEG Ratio;0.59;—;1.59;1.08;—;—;—;0.54;3.05;1.81;—;—;—
Earnings Yield %;14.52;-103.83;-3.90;8.33;1.17;9.98;2.16;4.53;3.91;1.64;1.77;4.34;—
Enterprise Value (Bil);0.76;0.68;1.41;1.34;1.29;1.64;2.62;2.11;2.03;1.96;2.03;2.05;—
Enterprise Value/EBIT;6.61;—;—;9.45;—;15.04;30.00;14.19;23.36;39.17;28.08;22.80;—
Enterprise Value/EBITDA;4.21;—;36.67;7.23;45.24;10.82;19.18;10.39;14.21;20.72;17.92;14.42;—
