Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;3.17;3.39;3.70;4.34;4.46;4.49;3.28;2.56;5.68;11.04;4.13;3.07
Price/Earnings;—;9.79;15.50;34.25;45.41;48.75;33.45;16.27;14.23;—;9.59;27.20;25.84
Price/Cash Flow;—;9.13;10.77;10.78;11.91;12.50;12.87;11.68;9.31;—;9.79;10.83;17.36
Price/Book;2.46;3.68;8.64;11.50;31.20;—;—;—;—;—;—;213.68;4.27
Price/Forward Earnings;48.08;25.25;25.51;28.74;15.17;30.40;21.46;18.55;16.13;-37.04;—;20.72;—
PEG Ratio;4.81;2.53;2.55;2.88;—;—;—;—;—;—;—;—;—
Earnings Yield %;—;10.21;6.45;2.92;2.20;2.05;2.99;6.15;7.03;-12.08;-11.70;1.96;—
Enterprise Value (Bil);2.94;4.07;4.69;5.24;6.34;6.93;7.51;6.66;6.08;5.51;6.49;6.40;—
Enterprise Value/EBIT;—;15.71;18.23;19.87;21.31;23.38;18.18;15.90;11.44;—;32.89;17.62;—
Enterprise Value/EBITDA;—;10.00;12.03;13.95;15.72;17.14;14.35;12.47;9.35;—;17.01;13.15;—
