Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.43;0.37;0.49;0.55;0.47;0.71;0.59;0.36;0.79;0.75;1.08;0.63;3.07
Price/Earnings;8.90;13.25;16.13;10.60;18.42;42.20;9.22;8.00;61.90;11.78;14.27;21.66;25.84
Price/Cash Flow;2.21;2.69;3.01;2.86;2.28;3.92;3.69;2.49;6.00;5.10;6.61;4.05;17.36
Price/Book;0.97;0.95;1.45;1.50;1.21;1.91;1.54;0.87;1.68;1.67;2.32;1.50;4.27
Price/Forward Earnings;6.91;5.36;6.46;10.91;13.51;13.19;11.55;10.49;18.48;10.78;11.53;20.41;—
PEG Ratio;—;0.54;0.65;1.09;—;—;—;—;—;—;—;—;—
Earnings Yield %;11.24;5.66;6.20;9.44;5.43;2.37;10.85;12.50;1.62;8.49;7.01;7.27;—
Enterprise Value (Bil);1.63;1.78;2.39;2.73;2.45;3.54;3.25;2.39;3.95;4.20;6.06;3.46;—
Enterprise Value/EBIT;7.23;11.28;12.04;9.91;12.38;21.72;7.69;8.15;20.82;10.16;11.90;12.37;—
Enterprise Value/EBITDA;2.91;3.37;3.99;3.77;3.53;5.04;3.26;2.75;5.41;4.58;5.87;4.05;—
