Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.41;4.32;4.79;4.62;4.91;4.56;3.38;2.58;3.31;3.06;4.41;3.30;1.50
Price/Earnings;14.35;13.58;14.79;15.01;14.79;12.66;9.63;6.45;9.54;10.74;17.39;9.57;24.83
Price/Cash Flow;7.76;7.44;8.48;8.02;8.78;8.62;6.11;4.13;5.61;5.96;5.20;6.11;11.13
Price/Book;3.34;2.96;3.67;3.80;4.12;3.59;2.49;1.74;1.98;1.37;1.68;2.10;1.87
Price/Forward Earnings;—;12.87;14.45;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;2.11;2.37;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.97;7.36;6.76;6.66;6.76;7.90;10.38;15.50;10.48;9.31;5.75;10.98;—
Enterprise Value (Mil);194.00;177.66;198.26;195.96;207.68;184.28;126.74;81.39;88.38;108.17;134.53;116.38;—
Enterprise Value/EBIT;10.85;9.72;10.69;9.87;9.56;7.99;5.84;3.64;4.80;7.89;13.10;5.98;—
Enterprise Value/EBITDA;7.33;6.60;7.29;6.74;6.54;5.78;4.13;2.59;3.21;4.55;6.49;4.00;—
