Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.23;1.32;1.34;1.15;1.03;1.71;1.76;1.94;2.65;2.61;2.68;2.02;3.01
Price/Earnings;14.62;—;—;—;135.18;22.76;20.05;23.88;22.19;25.77;22.63;24.50;25.53
Price/Cash Flow;10.08;11.62;10.72;16.34;11.22;13.39;13.66;18.00;16.82;16.93;14.63;15.06;17.03
Price/Book;1.43;1.64;1.86;2.06;2.03;3.11;2.74;2.95;3.48;3.12;3.06;2.92;4.19
Price/Forward Earnings;12.11;12.71;34.48;17.18;17.95;22.22;19.42;16.98;20.88;17.15;18.02;18.40;—
PEG Ratio;1.10;1.41;3.84;1.91;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.84;-1.32;-9.44;-3.58;0.74;4.39;4.99;4.19;4.51;3.88;4.42;4.53;—
Enterprise Value (Bil);1.34;1.71;1.82;1.58;1.30;1.96;1.91;2.14;2.86;2.54;2.63;2.16;—
Enterprise Value/EBIT;7.77;45.18;—;—;34.09;16.26;14.12;13.38;16.92;17.72;15.97;15.40;—
Enterprise Value/EBITDA;6.10;21.02;—;837.67;17.04;12.96;11.79;11.58;14.86;15.23;14.02;12.79;—
