Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;7.69;7.86;7.59;7.76;5.93;5.69;7.16;7.27;10.75;9.66;8.44;7.85;3.01
Price/Earnings;49.35;21.36;17.71;49.21;25.02;12.30;18.62;5.85;26.39;24.76;21.73;17.00;25.53
Price/Cash Flow;13.58;15.03;13.49;17.14;12.45;12.16;14.78;13.29;17.54;18.59;15.90;15.04;17.03
Price/Book;1.31;1.55;1.45;1.69;1.29;1.25;1.31;1.33;1.83;1.64;1.48;1.48;4.19
Price/Forward Earnings;16.45;19.27;14.97;16.69;—;—;—;—;—;—;—;—;—
PEG Ratio;8.23;1.88;1.47;1.63;—;—;—;—;—;—;—;—;—
Earnings Yield %;2.03;4.68;5.65;2.03;4.00;8.13;5.37;17.10;3.79;4.04;4.60;7.23;—
Enterprise Value (Bil);1.64;2.64;3.07;3.89;5.77;5.60;9.72;9.32;16.64;19.93;21.43;11.92;—
Enterprise Value/EBIT;26.20;19.72;18.79;27.40;27.54;14.01;23.48;17.08;31.46;25.44;24.36;21.84;—
Enterprise Value/EBITDA;17.34;15.58;15.42;20.04;20.95;11.42;18.14;13.50;24.65;19.36;18.31;17.11;—
