Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.88;4.95;2.94;3.69;2.59;2.58;1.85;1.56;1.97;1.68;1.77;1.91;3.07
Price/Earnings;7.82;23.31;15.19;21.27;15.57;15.04;11.08;—;11.73;12.65;19.43;14.31;25.84
Price/Cash Flow;7.90;20.23;12.17;18.13;15.47;11.50;7.25;7.11;7.03;5.24;7.13;7.93;17.36
Price/Book;1.10;1.57;2.13;2.52;1.87;2.01;1.40;1.49;1.68;1.26;1.33;1.60;4.27
Price/Forward Earnings;13.26;17.76;20.66;15.70;11.95;11.67;9.99;6.54;8.05;7.76;10.33;9.14;—
PEG Ratio;0.63;1.05;0.96;1.07;0.92;0.76;0.73;0.53;0.57;0.97;0.81;0.73;—
Earnings Yield %;6.39;4.29;3.29;4.70;6.42;6.65;9.02;-6.59;8.53;7.90;5.15;5.52;—
Enterprise Value (Bil);16.45;19.14;26.80;21.70;17.57;18.41;15.95;29.38;30.96;26.85;27.98;24.74;—
Enterprise Value/EBIT;9.49;10.84;13.58;10.02;9.20;9.68;8.98;152.22;10.63;10.65;13.10;43.84;—
Enterprise Value/EBITDA;8.87;6.97;8.19;5.54;4.44;4.62;4.01;6.80;4.32;3.98;4.29;5.30;—
