Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.02;2.18;3.19;3.47;3.16;3.69;4.65;3.53;3.24;3.21;3.54;3.57;3.07
Price/Earnings;13.90;14.69;21.54;22.54;19.46;22.49;26.27;25.54;20.93;20.49;20.46;22.61;25.84
Price/Cash Flow;11.43;12.32;17.62;17.10;15.48;16.34;21.89;19.15;14.83;12.82;13.58;16.77;17.36
Price/Book;3.26;3.54;5.23;6.45;7.53;8.88;11.53;10.72;9.48;8.46;8.42;9.92;4.27
Price/Forward Earnings;12.89;13.26;18.35;20.12;18.08;20.45;23.98;17.64;18.28;18.59;20.62;19.70;—
PEG Ratio;1.22;1.87;2.29;2.75;2.82;3.26;2.60;2.41;4.58;3.19;2.14;3.34;—
Earnings Yield %;7.19;6.81;4.64;4.44;5.14;4.45;3.81;3.92;4.78;4.88;4.89;4.53;—
Enterprise Value (Bil);58.58;65.34;95.49;109.01;101.28;117.10;148.43;121.18;113.98;116.88;129.80;122.21;—
Enterprise Value/EBIT;9.52;10.02;14.53;15.38;14.20;16.53;19.26;16.44;17.17;17.38;17.07;17.16;—
Enterprise Value/EBITDA;7.96;8.37;12.06;12.82;11.89;13.66;15.99;13.71;14.00;13.59;13.61;14.56;—
