Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.38;4.30;7.58;8.91;9.93;8.87;12.03;12.47;14.51;18.85;19.91;14.18;3.07
Price/Earnings;17.13;22.70;106.93;145.40;75.76;44.38;51.85;43.51;54.97;46.18;51.44;53.23;25.84
Price/Cash Flow;9.23;12.63;26.70;28.71;32.42;23.60;30.15;27.95;36.67;42.35;41.05;34.42;17.36
Price/Book;2.40;2.79;4.42;5.35;6.68;6.85;10.18;11.78;15.11;18.06;20.40;13.38;4.27
Price/Forward Earnings;10.57;17.54;43.29;28.82;31.75;27.25;31.75;29.07;33.67;44.44;50.25;35.60;—
PEG Ratio;1.02;1.95;1.50;0.86;1.68;1.48;1.64;1.45;1.73;2.48;2.80;1.71;—
Earnings Yield %;5.84;4.41;0.94;0.69;1.32;2.25;1.93;2.30;1.82;2.17;1.94;1.90;—
Enterprise Value (Bil);12.50;16.59;28.06;33.94;44.68;48.02;82.15;111.22;159.04;238.27;281.46;133.30;—
Enterprise Value/EBIT;11.34;13.98;66.22;84.52;47.64;31.90;37.14;38.58;47.31;55.52;54.24;44.97;—
Enterprise Value/EBITDA;9.11;11.16;37.67;47.46;34.98;26.14;32.37;34.44;39.89;47.19;47.23;38.37;—
