Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.58;0.68;0.86;1.19;0.76;1.04;1.39;0.50;0.44;0.59;0.81;0.74;1.76
Price/Earnings;6.54;—;451.17;223.37;57.12;14.54;20.05;9.49;—;—;21.57;17.03;17.62
Price/Cash Flow;6.88;9.66;10.38;20.66;4.71;8.29;10.45;6.43;8.55;5.94;9.08;7.52;9.46
Price/Book;0.72;0.82;0.78;1.25;0.95;1.11;1.54;0.97;0.83;1.11;1.50;1.03;2.05
Price/Forward Earnings;—;—;—;—;—;22.94;14.86;—;—;—;16.81;26.87;—
PEG Ratio;—;—;—;—;—;—;1.59;—;—;—;—;—;—
Earnings Yield %;15.28;—;—;—;—;6.88;4.99;—;—;—;4.64;3.04;—
Enterprise Value (Bil);56.63;—;—;—;—;78.96;119.81;—;—;—;120.92;88.10;—
Enterprise Value/EBIT;5.10;—;—;—;—;9.16;12.19;—;—;—;13.90;14.09;—
Enterprise Value/EBITDA;3.66;—;—;—;—;5.68;7.67;—;—;—;5.78;6.90;—
