Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.90;2.19;3.00;3.60;3.71;3.46;5.26;3.85;3.63;2.85;5.22;3.77;1.50
Price/Earnings;15.32;16.68;25.08;27.39;25.83;25.77;33.37;26.65;26.52;—;14.97;27.05;24.83
Price/Cash Flow;5.95;6.31;9.39;10.86;11.58;11.22;15.45;11.62;10.88;10.38;37.67;12.69;11.13
Price/Book;1.53;1.55;2.24;2.61;2.71;2.50;3.69;3.61;3.68;2.41;3.05;3.05;1.87
Price/Forward Earnings;15.34;15.13;21.83;19.76;20.70;22.57;26.18;23.75;23.20;-138.89;—;26.16;—
PEG Ratio;1.83;1.44;5.09;1.34;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.53;6.00;3.99;3.65;3.87;3.88;3.00;3.75;3.77;-1.81;-10.45;2.34;—
Enterprise Value (Bil);7.53;8.88;11.42;13.01;13.58;13.04;18.62;21.42;22.87;17.02;18.43;18.07;—
Enterprise Value/EBIT;10.72;13.52;17.73;18.47;18.10;17.46;23.07;19.20;17.84;—;12.61;19.03;—
Enterprise Value/EBITDA;6.84;8.23;10.36;11.45;11.26;17.46;14.70;19.20;11.00;—;7.64;14.59;—
