Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.50;0.49;0.50;0.40;0.58;0.65;0.99;0.52;0.35;0.60;0.73;0.60;1.50
Price/Earnings;16.76;9.95;13.02;9.11;13.26;12.12;18.41;11.15;8.63;—;15.25;19.41;24.83
Price/Cash Flow;—;6.66;141.55;14.95;10.86;12.65;19.22;16.47;19.15;6.20;11.46;18.25;11.13
Price/Book;1.16;1.21;1.62;1.23;1.51;1.89;2.60;1.41;0.89;1.29;1.63;1.52;1.87
Price/Forward Earnings;—;9.26;11.60;—;—;—;—;—;—;29.50;13.57;—;—
PEG Ratio;—;0.69;0.86;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.97;10.05;7.68;10.98;7.54;8.25;5.43;8.97;11.59;-8.22;6.56;4.65;—
Enterprise Value (Mil);228.47;251.86;430.61;404.71;498.03;701.17;931.72;539.30;410.06;568.89;659.21;594.07;—
Enterprise Value/EBIT;9.73;6.54;10.54;7.41;10.63;11.22;14.91;9.11;7.51;—;12.01;12.20;—
Enterprise Value/EBITDA;6.99;5.27;8.14;5.91;8.11;9.09;12.08;7.26;5.87;—;6.33;9.18;—
