Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.07;1.02;1.37;1.43;1.08;1.46;1.57;1.32;1.32;1.04;1.13;1.37;3.07
Price/Earnings;19.23;14.83;17.36;20.67;19.84;23.87;23.74;17.79;20.93;15.23;13.78;20.68;25.84
Price/Cash Flow;6.56;5.11;8.05;8.54;5.24;6.00;9.18;7.84;8.10;5.54;12.56;7.71;17.36
Price/Book;1.64;1.49;1.90;1.98;1.69;2.24;2.26;2.08;1.72;1.33;1.40;1.90;4.27
Price/Forward Earnings;16.61;12.66;14.62;19.16;16.58;22.52;21.88;18.62;17.89;14.35;15.90;19.78;—
PEG Ratio;5.36;2.94;3.40;7.99;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.20;6.74;5.76;4.84;5.04;4.19;4.21;5.62;4.78;6.57;7.26;5.00;—
Enterprise Value (Bil);3.09;3.25;3.90;4.29;4.14;5.20;5.68;6.18;6.68;6.24;6.87;6.05;—
Enterprise Value/EBIT;13.41;11.78;13.15;15.20;14.58;16.97;17.62;17.56;18.35;15.56;14.84;17.39;—
Enterprise Value/EBITDA;7.23;6.51;7.36;8.09;7.52;8.76;9.75;10.30;10.27;8.59;8.58;9.61;—
