Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.96;1.47;0.98;0.78;0.68;0.61;0.69;0.55;0.78;0.83;0.87;0.71;3.07
Price/Earnings;—;28.72;5.11;16.75;21.64;15.48;11.44;8.98;12.08;10.13;8.42;11.70;25.84
Price/Cash Flow;—;—;—;—;—;73.98;9.26;—;132.26;26.20;28.99;35.35;17.36
Price/Book;0.96;2.03;1.33;1.05;1.00;1.02;1.29;1.04;1.40;1.59;1.64;1.30;4.27
Price/Forward Earnings;-28.01;19.42;14.12;12.48;10.71;9.99;12.63;9.10;9.03;6.34;5.74;10.20;—
PEG Ratio;—;3.89;2.82;2.50;—;—;—;—;—;—;—;—;—
Earnings Yield %;-13.44;3.48;19.57;5.97;4.62;6.46;8.74;11.13;8.28;9.88;11.88;8.99;—
Enterprise Value (Bil);0.75;2.33;2.44;2.29;1.96;1.99;2.24;2.16;3.07;3.70;4.29;2.69;—
Enterprise Value/EBIT;—;37.65;19.17;20.52;21.16;15.86;9.47;8.76;11.70;9.28;7.68;10.86;—
Enterprise Value/EBITDA;—;34.96;18.58;19.83;20.26;15.29;9.25;8.21;10.81;8.70;7.30;10.32;—
