Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.17;2.33;3.84;2.41;2.00;3.59;3.58;3.18;3.25;3.38;5.56;3.39;3.07
Price/Earnings;23.99;18.50;32.65;27.17;43.33;96.92;33.68;22.91;35.90;55.15;85.67;44.18;25.84
Price/Cash Flow;21.05;15.01;27.07;14.97;11.89;20.10;30.72;19.84;20.60;19.00;58.05;23.03;17.36
Price/Book;6.48;4.48;6.08;3.56;2.09;3.46;4.53;4.21;3.90;3.62;5.99;3.97;4.27
Price/Forward Earnings;21.14;15.75;27.70;—;—;—;—;—;—;35.97;70.92;—;—
PEG Ratio;1.41;1.57;2.77;—;—;—;—;—;—;3.60;3.54;—;—
Earnings Yield %;4.17;5.41;3.06;3.68;2.31;1.03;2.97;4.37;2.79;1.81;1.17;2.69;—
Enterprise Value (Bil);1.08;0.91;1.45;0.88;0.54;0.87;1.19;1.23;1.16;1.16;2.05;1.13;—
Enterprise Value/EBIT;15.53;11.54;21.59;17.78;21.70;46.05;21.95;19.50;28.70;51.98;75.28;32.73;—
Enterprise Value/EBITDA;13.83;9.98;17.92;13.36;12.55;24.00;17.22;15.74;20.57;29.53;45.60;21.37;—
