Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;0.79;1.00;0.75;0.54;0.41;0.63;—;3.01
Price/Earnings;—;—;—;—;—;—;1.08;5.81;3.97;—;32.65;—;25.53
Price/Cash Flow;—;—;—;—;—;79.30;12.32;4.92;2.68;4.75;11.41;—;17.03
Price/Book;—;—;—;—;—;—;2.92;2.15;1.54;1.82;3.22;—;4.19
Price/Forward Earnings;5.53;-29.24;-5.31;-1.28;-0.06;11.31;14.33;6.08;5.79;8.42;9.40;8.53;—
PEG Ratio;0.16;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.10;-44.26;-66.52;-183.15;-12,006.89;-181.43;92.63;17.21;25.16;-40.58;-36.25;-3,397.91;—
Enterprise Value (Bil);—;—;—;—;—;6.50;1.83;1.39;1.04;0.84;1.21;1.64;—
Enterprise Value/EBIT;—;—;—;—;—;—;0.96;5.66;3.03;—;18.47;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;0.90;3.80;2.29;—;4.37;—;—
