Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;0.80;0.77;0.65;0.38;0.51;—;1.48
Price/Earnings;—;—;—;—;—;—;17.83;12.64;18.79;65.70;11.78;—;14.44
Price/Cash Flow;—;—;—;—;—;—;3.01;2.86;2.08;1.31;1.60;—;7.33
Price/Book;—;—;—;—;—;—;2.46;2.34;1.91;1.67;1.73;—;1.51
Price/Forward Earnings;—;—;—;—;—;—;11.42;10.99;9.13;6.84;9.04;—;—
PEG Ratio;—;—;—;—;—;—;0.46;0.61;1.02;0.32;0.42;—;—
Earnings Yield %;—;—;—;—;—;—;5.61;7.91;5.32;1.52;8.49;—;—
Enterprise Value (Bil);—;—;—;—;—;—;93.54;85.75;27.65;14.38;20.25;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;11.45;10.36;4.98;2.65;3.82;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;5.25;5.01;1.74;0.94;1.45;—;—
