Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.11;10.50;6.30;4.05;2.78;2.81;2.17;2.26;2.34;2.08;3.88;2.58;3.07
Price/Earnings;17.12;49.42;32.48;23.36;16.69;16.38;12.98;—;13.95;15.65;42.65;20.15;25.84
Price/Cash Flow;17.28;42.89;26.01;19.90;16.58;12.52;8.50;10.32;8.37;6.48;15.65;10.57;17.36
Price/Book;2.40;3.34;4.56;2.76;2.00;2.19;1.64;2.16;2.00;1.56;2.93;2.17;4.27
Price/Forward Earnings;14.51;18.83;22.12;17.21;12.80;12.71;11.70;9.49;9.57;9.60;22.68;12.75;—
PEG Ratio;0.69;1.11;1.02;1.17;0.98;0.83;0.85;0.77;0.68;1.20;1.77;1.02;—
Earnings Yield %;2.92;2.02;1.54;4.28;5.99;6.11;7.70;-4.54;7.17;6.39;2.34;4.12;—
Enterprise Value (Bil);16.45;19.14;26.80;21.70;17.57;18.41;15.95;29.38;30.96;26.85;27.98;24.74;—
Enterprise Value/EBIT;9.49;10.84;13.58;10.02;9.20;9.68;8.98;152.22;10.63;10.65;13.10;43.84;—
Enterprise Value/EBITDA;8.87;6.97;8.19;5.54;4.44;4.62;4.01;6.80;4.32;3.98;4.29;5.30;—
