Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.35;1.62;2.46;2.85;2.40;1.91;2.62;3.23;4.03;5.87;7.35;3.52;3.07
Price/Earnings;82.60;31.64;39.89;43.01;35.32;154.09;—;54.68;63.84;137.95;193.86;203.88;25.84
Price/Cash Flow;22.81;12.88;17.01;24.85;31.11;23.71;42.50;41.30;22.02;36.27;30.81;39.18;17.36
Price/Book;1.97;1.62;2.50;3.13;2.83;2.90;3.94;3.99;4.26;5.59;6.46;4.09;4.27
Price/Forward Earnings;23.42;15.82;23.81;24.69;19.53;19.65;—;25.19;26.81;37.04;43.67;29.23;—
PEG Ratio;0.83;0.88;1.32;1.37;—;—;—;12.60;—;—;—;—;—
Earnings Yield %;1.21;3.16;2.51;2.32;2.83;0.65;-0.19;1.83;1.57;0.72;0.52;0.99;—
Enterprise Value (Bil);0.36;0.44;0.78;1.08;1.05;1.41;2.02;2.61;3.45;5.02;6.50;2.89;—
Enterprise Value/EBIT;33.42;16.10;22.83;23.01;22.46;75.89;—;71.98;45.88;133.96;151.27;98.74;—
Enterprise Value/EBITDA;19.26;10.80;14.99;16.31;14.83;20.28;47.21;30.10;25.26;47.49;54.95;33.33;—
