Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.68;0.64;2.33;2.53;2.74;2.51;1.23;0.91;0.80;0.95;1.34;1.24;3.01
Price/Earnings;—;10.38;—;3.36;26.59;33.33;3.86;14.55;—;—;15.74;17.22;25.53
Price/Cash Flow;5.34;3.58;11.95;12.24;10.36;11.73;2.11;8.65;6.51;6.86;7.68;6.67;17.03
Price/Book;23.73;26.42;—;3.77;4.25;3.57;1.89;0.76;0.77;0.91;2.05;1.58;4.19
Price/Forward Earnings;89.29;13.55;13.53;25.91;20.28;24.15;—;—;—;—;—;21.00;—
PEG Ratio;29.71;4.52;4.51;8.64;—;—;—;—;—;—;—;—;—
Earnings Yield %;-26.28;9.64;-1.81;29.78;3.76;3.00;25.87;6.87;-9.54;-7.27;6.35;4.22;—
Enterprise Value (Mil);459.25;447.35;858.08;880.83;963.81;868.50;875.30;314.01;357.73;351.40;663.06;532.27;—
Enterprise Value/EBIT;—;8.12;31.13;14.68;16.78;18.69;3.03;14.72;35.30;—;12.17;19.26;—
Enterprise Value/EBITDA;26.80;6.25;19.98;11.84;13.16;13.95;2.87;8.41;13.36;67.64;9.15;13.71;—
