Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.10;0.11;0.17;0.22;0.24;0.26;0.18;0.13;0.23;0.19;0.25;0.18;3.01
Price/Earnings;9.41;9.38;31.15;16.27;15.04;17.95;13.01;5.66;11.79;4.84;5.18;9.68;25.53
Price/Cash Flow;3.79;3.45;4.46;5.43;5.82;6.12;4.48;3.42;4.55;2.47;4.06;3.93;17.03
Price/Book;0.85;0.94;1.50;1.96;2.08;2.07;1.37;0.93;1.45;1.05;1.30;1.28;4.19
Price/Forward Earnings;7.72;6.26;8.01;15.15;13.77;16.31;13.57;8.50;11.05;—;—;11.34;—
PEG Ratio;—;0.55;0.51;1.20;1.11;1.51;2.09;0.93;1.08;—;—;1.41;—
Earnings Yield %;10.62;10.66;3.21;6.15;6.65;5.57;7.69;17.67;8.48;20.68;19.29;11.82;—
Enterprise Value (Bil);1.21;1.29;1.51;1.68;1.78;1.85;1.55;1.41;1.77;1.51;1.79;1.59;—
Enterprise Value/EBIT;9.85;9.89;17.71;13.30;12.59;14.09;11.80;11.00;11.51;5.49;5.43;10.59;—
Enterprise Value/EBITDA;5.81;5.79;8.39;7.50;7.29;7.77;11.80;5.84;6.65;3.86;3.99;6.36;—
