Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.92;1.20;1.44;1.56;1.37;1.52;1.37;1.31;1.20;1.47;10.05;1.58;3.01
Price/Earnings;14.11;17.67;23.98;25.78;18.78;18.90;16.50;14.49;21.42;—;13.69;17.93;25.53
Price/Cash Flow;5.19;7.48;12.72;11.53;8.42;8.74;8.33;7.34;6.53;—;10.12;8.10;17.03
Price/Book;2.07;2.75;3.50;3.68;3.57;3.65;3.03;2.87;2.67;2.05;5.15;2.94;4.19
Price/Forward Earnings;11.59;13.21;14.68;17.36;16.05;16.26;16.21;13.91;14.03;-7.91;—;16.37;—
PEG Ratio;0.87;1.10;0.98;1.16;1.07;1.08;—;0.93;0.93;—;—;1.12;—
Earnings Yield %;7.08;5.66;4.17;3.88;5.32;5.29;6.06;6.90;4.67;-17.23;-29.34;1.68;—
Enterprise Value (Bil);3.31;4.16;5.41;5.61;5.41;5.95;5.65;5.85;6.85;5.11;6.07;5.93;—
Enterprise Value/EBIT;9.56;9.89;13.93;14.15;12.11;12.31;12.57;12.85;16.77;—;14.57;13.86;—
Enterprise Value/EBITDA;6.55;7.32;9.91;9.82;8.57;8.64;8.34;8.22;10.18;—;27.34;10.06;—
