Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;7.41;5.82;13.73;35.25;39.83;10.83;16.34;15.13;15.73;10.40;8.22;14.24;3.07
Price/Earnings;—;—;—;—;—;—;194.62;66.02;26.51;23.15;19.12;79.40;25.84
Price/Cash Flow;—;33.16;—;—;—;149.24;49.23;36.19;39.60;19.42;15.70;49.24;17.36
Price/Book;11.99;9.11;13.73;24.85;33.61;17.91;21.19;14.55;10.79;7.55;5.78;14.35;4.27
Price/Forward Earnings;7.72;57.47;-50.00;1,111.11;39.84;28.09;51.02;39.53;33.56;20.70;17.67;41.92;—
PEG Ratio;3.31;0.52;—;24.34;—;0.34;0.68;0.61;0.60;0.36;0.36;0.64;—
Earnings Yield %;-4.61;-1.19;-3.43;-1.86;-2.18;-1.22;0.51;1.51;3.77;4.32;5.23;2.03;—
Enterprise Value (Bil);6.77;8.48;16.39;28.07;30.81;17.96;36.67;39.82;53.31;55.82;45.89;42.71;—
Enterprise Value/EBIT;—;1,985.02;—;—;—;—;—;55.14;68.78;18.85;13.74;220.74;—
Enterprise Value/EBITDA;—;199.70;—;—;—;—;2,033.77;50.27;60.96;18.20;13.30;261.62;—
