Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;10.02;26.35;16.98;12.39;7.81;9.90;9.44;10.25;11.81;9.98;10.19;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;—;55.58;109.97;78.84;56.71;38.24;52.22;48.01;—;—;203.51;61.37;17.36
Price/Book;—;12.76;29.46;8.96;9.07;8.52;15.19;10.90;12.79;17.07;18.72;13.59;4.27
Price/Forward Earnings;—;-1,428.57;-1,000.00;-46.51;-232.56;100.00;94.34;65.79;64.94;-476.19;—;164.47;—
PEG Ratio;—;—;—;—;—;3.34;3.14;1.66;1.91;—;—;4.97;—
Earnings Yield %;—;-1.59;-0.73;-2.80;-3.47;-5.34;-2.68;-2.05;-1.38;-2.93;-4.66;-2.74;—
Enterprise Value (Bil);—;2.59;7.01;6.35;6.68;5.91;10.66;14.44;23.48;28.10;24.01;17.05;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-55.33;-43.48;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;-65.56;-48.48;—
