Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;15.19;9.23;11.03;5.27;5.10;5.99;7.01;6.09;3.56;7.46;7.51;5.88;3.07
Price/Earnings;—;—;—;—;51.38;102.50;22.38;—;—;98.78;86.50;92.30;25.84
Price/Cash Flow;493.16;—;—;—;21.19;26.48;30.45;68.81;21.12;31.35;26.14;35.11;17.36
Price/Book;9.85;6.48;7.03;4.24;4.30;5.18;5.09;4.38;2.91;5.74;4.98;4.62;4.27
Price/Forward Earnings;13.95;-8.92;-23.58;—;—;23.20;28.90;26.67;14.99;26.95;22.37;22.71;—
PEG Ratio;0.56;—;—;—;—;1.55;1.92;1.78;1.00;—;—;1.47;—
Earnings Yield %;-0.14;-11.25;-4.38;-5.14;1.95;0.98;4.47;-3.05;-0.26;1.01;1.16;0.65;—
Enterprise Value (Mil);162.00;69.34;151.74;77.43;104.27;169.58;268.66;400.21;279.36;705.77;774.65;349.53;—
Enterprise Value/EBIT;531.18;—;—;—;52.49;42.39;52.42;924.27;46.25;46.04;42.99;124.90;—
Enterprise Value/EBITDA;334.52;—;—;—;40.23;31.47;44.50;78.92;19.33;30.33;29.62;67.95;—
