Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;15.94;12.50;16.31;7.69;5.81;5.70;4.38;5.50;6.17;4.03;4.21;5.08;3.07
Price/Earnings;9.40;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;467.09;143.22;226.08;230.92;52.90;42.66;40.63;30.18;35.60;22.15;19.91;36.21;17.36
Price/Book;13.86;32.09;53.07;45.71;186.89;105.07;59.70;54.57;27.28;11.68;12.22;61.64;4.27
Price/Forward Earnings;-238.10;-212.77;-200.00;-344.83;1,428.57;181.82;73.53;48.08;36.50;25.91;27.03;99.75;—
PEG Ratio;—;—;—;—;97.96;12.21;—;—;0.98;—;—;—;—
Earnings Yield %;10.64;-2.13;-1.37;-3.10;-4.58;-2.86;-3.54;-1.35;-0.48;-1.14;-1.15;-1.76;—
Enterprise Value (Bil);0.81;1.43;2.78;1.89;1.91;2.38;1.98;2.87;3.57;4.01;4.49;2.88;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;442.88;—;233.29;-46.50;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;121.99;73.17;46.77;34.42;-100.27;—
