Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.18;0.23;0.51;0.42;0.30;0.21;0.30;0.17;0.17;0.11;0.15;0.19;3.01
Price/Earnings;8.69;9.93;19.57;16.67;27.04;54.17;61.06;20.34;124.67;—;134.33;78.16;25.53
Price/Cash Flow;5.09;30.48;82.86;23.23;8.61;6.40;—;23.91;—;3.48;14.92;26.51;17.03
Price/Book;1.24;1.75;3.00;1.98;1.40;0.98;1.57;0.94;0.92;0.68;0.76;1.04;4.19
Price/Forward Earnings;6.25;7.87;17.24;19.49;16.37;15.85;—;—;—;—;—;15.23;—
PEG Ratio;0.42;0.53;1.15;1.30;—;—;—;—;—;—;—;—;—
Earnings Yield %;11.51;10.07;5.11;6.00;3.70;1.85;1.64;4.92;0.80;-45.03;-25.27;-8.56;—
Enterprise Value (Mil);97.05;176.48;328.30;235.55;156.67;97.54;182.00;121.14;144.91;99.35;99.08;125.96;—
Enterprise Value/EBIT;4.77;5.85;11.68;9.87;15.75;26.19;37.28;17.25;83.09;—;64.95;35.06;—
Enterprise Value/EBITDA;3.88;5.02;9.93;8.23;10.79;11.62;20.50;11.19;25.88;—;23.81;21.25;—
