Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;18.66;7.15;7.66;5.10;—;25.26;7.23;8.85;15.27;—;3.28;10.29;3.07
Price/Earnings;42.04;8.46;8.35;5.74;—;29.46;7.94;9.37;27.21;—;3.42;12.60;25.84
Price/Cash Flow;—;—;19.10;—;153.14;3.48;7.09;6.73;—;—;3.39;—;17.36
Price/Book;1.00;1.06;1.11;0.86;0.62;0.85;0.76;0.69;0.75;0.59;0.74;0.72;4.27
Price/Forward Earnings;7.81;8.12;8.47;5.62;6.06;9.12;8.75;7.41;9.33;8.61;11.45;8.52;—
PEG Ratio;2.13;1.62;1.70;1.12;2.02;3.04;—;—;—;—;—;—;—
Earnings Yield %;2.38;11.82;11.98;17.42;-2.27;3.39;12.59;10.68;3.68;-5.21;29.26;6.82;—
Enterprise Value (Bil);0.85;1.09;1.14;1.24;1.05;1.10;1.02;0.94;1.12;0.88;1.02;1.05;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;19.07;22.40;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;19.07;22.40;—
