Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.97;0.94;1.36;1.38;1.49;1.05;1.39;1.15;1.18;1.33;2.15;1.28;3.01
Price/Earnings;12.27;21.43;24.19;17.33;18.75;84.09;20.28;29.73;13.17;145.00;35.08;42.18;25.53
Price/Cash Flow;11.73;11.99;18.22;12.62;19.33;33.86;16.91;9.15;12.60;9.42;15.57;16.90;17.03
Price/Book;1.34;1.20;1.84;1.84;2.03;1.61;2.07;1.91;1.86;1.92;2.90;1.93;4.19
Price/Forward Earnings;12.27;11.24;13.77;14.56;—;13.37;—;12.55;14.12;28.99;20.08;17.07;—
PEG Ratio;0.94;0.83;1.02;1.08;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.15;4.67;4.13;5.77;5.33;1.19;4.93;3.36;7.59;0.69;2.85;4.05;—
Enterprise Value (Bil);0.60;0.55;1.10;1.17;1.42;1.68;2.29;2.07;2.39;2.36;3.64;2.19;—
Enterprise Value/EBIT;6.08;8.23;14.45;10.44;11.52;20.70;11.81;17.48;9.20;36.98;18.88;16.73;—
Enterprise Value/EBITDA;5.35;6.70;11.05;8.41;9.35;13.33;9.44;12.54;7.73;19.03;14.30;11.63;—
