Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.71;4.76;4.65;4.07;1.92;3.88;4.43;2.75;2.96;3.18;4.41;3.70;3.07
Price/Earnings;22.14;25.63;26.13;—;11.13;18.56;5.67;—;16.34;15.09;18.49;13.93;25.84
Price/Cash Flow;12.70;17.45;15.46;12.41;7.34;10.66;14.91;11.66;9.09;15.19;17.15;12.98;17.36
Price/Book;2.41;3.16;3.12;3.47;5.01;4.73;3.44;3.71;8.79;11.77;12.66;7.12;4.27
Price/Forward Earnings;13.09;19.12;18.05;17.54;13.85;14.14;17.24;10.80;12.29;13.33;17.70;14.88;—
PEG Ratio;0.99;1.55;1.26;1.83;3.70;2.65;3.09;1.71;1.39;0.77;1.34;1.88;—
Earnings Yield %;4.52;3.90;3.83;-0.23;8.99;5.39;17.65;-2.32;6.12;6.63;5.41;6.85;—
Enterprise Value (Bil);37.69;61.10;65.26;65.90;34.67;34.18;43.39;30.05;34.07;38.83;51.75;38.76;—
Enterprise Value/EBIT;17.04;19.42;18.75;17.96;10.07;12.65;11.45;11.98;10.63;12.25;12.83;12.88;—
Enterprise Value/EBITDA;12.27;14.06;13.50;12.78;7.03;10.11;9.70;9.38;8.76;10.09;11.15;10.46;—
