Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.14;0.90;0.74;0.84;0.66;0.81;0.88;0.72;0.69;0.83;0.76;0.77;3.01
Price/Earnings;27.15;17.23;16.12;25.82;18.24;20.29;26.59;18.81;16.33;27.85;21.62;21.35;25.53
Price/Cash Flow;23.01;22.24;24.76;23.70;13.45;16.68;34.01;17.06;12.21;23.28;33.95;20.15;17.03
Price/Book;8.99;6.78;8.87;10.77;7.86;8.15;9.18;7.37;6.31;6.73;6.82;7.51;4.19
Price/Forward Earnings;22.99;20.08;19.05;21.74;16.56;19.76;24.88;16.89;17.86;22.42;19.16;20.40;—
PEG Ratio;1.53;1.60;2.26;2.00;1.88;2.54;2.48;1.51;2.50;2.78;1.81;2.30;—
Earnings Yield %;3.68;5.81;6.20;3.87;5.48;4.93;3.76;5.32;6.13;3.59;4.62;4.82;—
Enterprise Value (Bil);11.07;10.24;9.48;11.69;9.78;11.38;13.62;12.59;11.69;13.85;14.19;12.57;—
Enterprise Value/EBIT;16.17;15.17;14.35;16.33;11.77;13.26;17.97;14.51;12.86;22.96;18.03;15.88;—
Enterprise Value/EBITDA;15.47;14.36;13.26;15.10;10.94;12.26;16.04;13.06;11.60;19.63;15.99;14.17;—
