Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.42;0.43;0.76;0.53;0.77;0.77;0.97;0.95;1.47;1.29;1.68;1.07;2.06
Price/Earnings;25.16;19.67;29.07;19.60;17.13;18.81;61.94;22.27;26.90;—;13.24;34.79;31.62
Price/Cash Flow;4.05;6.30;16.31;8.95;13.79;23.54;17.09;23.94;36.73;—;22.68;34.73;17.41
Price/Book;2.14;2.33;4.33;3.79;7.60;7.72;5.59;6.83;21.59;36.76;11.87;13.59;2.50
Price/Forward Earnings;—;12.72;17.21;12.66;17.73;17.70;19.34;14.95;18.25;31.85;49.51;23.47;—
PEG Ratio;—;1.03;0.68;0.52;1.61;3.52;1.21;0.76;1.24;—;—;1.73;—
Earnings Yield %;3.98;5.08;3.44;5.10;5.84;5.32;1.61;4.49;3.72;-8.90;-0.36;0.93;—
Enterprise Value (Bil);9.84;17.43;42.63;32.15;49.66;51.60;66.76;67.30;106.53;75.28;82.37;71.29;—
Enterprise Value/EBIT;6.80;7.92;16.11;11.73;11.94;14.68;30.36;12.09;19.19;—;369.38;35.99;—
Enterprise Value/EBITDA;3.20;4.10;9.04;6.65;7.65;8.73;14.78;8.47;12.83;—;29.18;17.44;—
