Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.11;0.08;0.17;0.20;0.23;0.26;0.46;0.22;0.38;0.39;0.40;0.34;1.50
Price/Earnings;6.03;9.23;52.27;25.76;19.48;12.75;15.81;7.04;9.36;—;8.75;11.27;24.83
Price/Cash Flow;2.42;4.92;4.93;3.66;3.90;4.12;6.33;2.72;3.98;12.89;5.30;5.31;11.13
Price/Book;1.69;0.99;2.67;2.45;2.56;2.03;2.97;1.35;1.72;1.62;1.69;1.91;1.87
Price/Forward Earnings;5.24;4.99;15.95;13.57;11.47;8.99;12.15;5.32;7.94;9.55;11.11;10.26;—
PEG Ratio;0.52;1.67;1.35;1.23;3.41;—;—;—;—;—;—;—;—
Earnings Yield %;16.59;10.84;1.91;3.88;5.13;7.85;6.33;14.21;10.68;-3.32;-6.48;7.07;—
Enterprise Value (Bil);0.88;3.09;5.10;5.22;6.21;5.99;9.29;5.00;9.03;9.79;8.84;7.71;—
Enterprise Value/EBIT;1.53;7.61;14.50;11.88;9.13;7.46;9.42;4.59;8.72;46.88;356.29;30.95;—
Enterprise Value/EBITDA;0.83;3.41;5.81;5.34;4.79;4.15;5.52;2.73;4.48;6.91;6.89;4.67;—
