Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.81;0.81;0.86;0.89;0.87;0.86;0.85;0.60;0.77;0.87;0.90;0.82;3.01
Price/Earnings;15.77;19.14;16.39;18.74;19.61;19.91;22.35;7.95;17.46;14.60;14.16;16.76;25.53
Price/Cash Flow;9.47;8.25;8.85;11.52;9.53;8.38;8.25;6.47;7.06;6.58;7.68;7.66;17.03
Price/Book;4.05;3.81;4.84;4.34;5.13;3.75;5.21;2.86;3.55;3.35;3.56;4.11;4.19
Price/Forward Earnings;13.21;12.42;13.55;15.82;18.02;15.80;15.38;10.53;13.23;12.29;12.21;14.33;—
PEG Ratio;1.47;4.20;2.38;3.18;4.11;2.05;—;0.91;2.74;1.53;—;2.16;—
Earnings Yield %;6.34;5.22;6.10;5.34;5.10;5.02;4.47;12.57;5.73;6.85;7.06;6.52;—
Enterprise Value (Bil);3.99;4.08;4.71;5.21;5.07;4.54;6.15;5.36;5.98;7.33;7.72;5.90;—
Enterprise Value/EBIT;12.41;14.23;14.47;14.65;15.54;15.14;19.48;12.79;16.43;15.37;14.40;15.84;—
Enterprise Value/EBITDA;8.37;9.03;9.57;10.21;10.79;10.26;12.86;8.79;10.56;10.62;10.09;10.63;—
